LABEL_PERSON,LABEL_GPE,LABEL_NORP,LABEL_ORG,LABEL_EVENT,POS_ADJ,POS_ADV,POS_INTJ,POS_NOUN,POS_PROPN,POS_VERB,POS_ADP,POS_AUX,POS_CONJ,POS_DET,POS_NUM,POS_PART,POS_PRON,POS_SCONJ,EMOTION_anger,EMOTION_anticipation,EMOTION_disgust,EMOTION_fear,EMOTION_joy,SENTIMENT_negative,SENTIMENT_positive,EMOTION_sadness,EMOTION_surprise,EMOTION_trust,ATTRIB_avg_sentence_length,ATTRIB_avg_word_length,ATTRIB_length_of_tweet,ATTRIB_number_of_capital_letters,ATTRIB_number_of_emojis,ATTRIB_number_of_exclamation_marks,ATTRIB_number_of_hashtags,ATTRIB_number_of_periods,ATTRIB_number_of_question_marks,ATTRIB_number_of_sentences,ATTRIB_number_of_special_characters,ATTRIB_number_of_uppercase_words,ATTRIB_number_of_user_mentions,ATTRIB_number_of_words,TWEET_days_since_tweet_creation,TWEET_retweet_count,TWEET_favorite_count,TWEET_verified,TWEET_followers_count,TWEET_friends_count,TWEET_listed_count,TWEET_favourites_count,TWEET_statuses_count,TWEET_days_since_account_creation,TWEET_url_length,MALICIOUS
0,0,0,0,0,1,0,0,2,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,125,8.333333333,140,17,0,0,0,2,0,1,13,0,0,15,30,0,0,FALSE,22345,13,20,2340,216157,553,23,1
0,0,0,0,0,0,0,0,5,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,73,6.636363636,84,9,1,0,0,1,0,1,6,0,0,11,29,0,0,FALSE,346,162,4,0,174564,1758,36,1
0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,107,9.727272727,117,10,0,0,0,5,0,1,16,1,0,11,29,0,0,FALSE,131,32,0,14,227955,332,64,1
0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,107,9.727272727,117,10,0,0,0,5,0,1,16,1,0,11,29,0,0,FALSE,131,32,0,14,227957,332,64,1
0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,107,9.727272727,117,14,0,0,0,5,0,1,16,1,0,11,29,0,0,FALSE,131,32,0,14,227957,332,66,1
0,0,1,1,0,1,0,0,3,7,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,128,6.736842105,147,16,0,0,0,2,0,1,12,1,0,19,29,11,2,FALSE,3601,1966,10,2495,2877,211,26,1
0,0,0,0,0,1,0,0,5,4,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61.5,7.6875,137,34,0,1,0,1,0,2,9,4,0,16,29,0,0,FALSE,133,2,3,0,28040,2464,155,1
0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,107,9.727272727,117,12,0,0,0,5,0,1,16,1,0,11,29,0,0,FALSE,131,32,0,14,227984,332,66,1
0,0,0,1,0,3,1,0,4,2,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,128,8,144,17,0,0,0,2,0,1,13,1,0,16,27,0,0,FALSE,1660,1815,52,10,525508,3762,95,1
0,1,0,0,0,0,0,0,0,3,2,3,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,84,6,98,12,0,0,0,1,0,1,7,1,0,14,27,0,0,FALSE,140,199,3,0,180627,1758,36,1
0,1,0,0,0,0,1,0,4,2,2,0,0,0,0,0,2,0,0,0,1,0,1,0,1,1,0,1,2,109,8.384615385,121,7,0,0,0,5,0,1,15,0,0,13,27,0,0,FALSE,132,32,0,14,229510,332,56,1
0,0,0,1,0,0,3,0,2,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,86,7.166666667,98,14,0,0,0,1,0,1,7,2,0,12,27,0,0,FALSE,140,199,3,0,180627,1758,36,1
0,1,0,0,0,0,1,0,4,2,2,0,0,0,0,0,2,0,0,0,1,0,1,0,1,1,0,1,2,109,8.384615385,121,12,0,0,0,5,0,1,15,0,0,13,27,0,0,FALSE,132,32,0,14,229511,332,58,1
0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,14.57142857,108,18,0,0,3,2,0,1,13,1,0,7,28,0,0,FALSE,60,14,1,0,7354,352,16,1
0,1,1,1,0,1,0,0,2,6,3,2,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,122,6.421052632,140,16,1,0,2,1,0,1,10,1,0,19,28,0,0,FALSE,36,61,0,101,262,42,18,1
0,0,0,0,0,0,0,0,4,3,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,109,6.8125,124,13,0,0,2,1,0,1,7,0,0,16,28,1,1,FALSE,4404,225,39,498,40392,2853,20,1
0,0,0,0,0,1,0,0,5,0,1,2,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,112,6.222222222,129,8,0,0,2,1,0,1,7,0,0,18,27,0,3,FALSE,479967,261,780,3610,343456,3738,21,1
1,0,0,0,0,0,0,0,3,2,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61,8.133333333,138,19,0,0,2,2,1,2,17,0,1,15,28,0,0,FALSE,6120,469,97,227,70650,3731,26,1
0,0,0,0,0,1,0,0,4,1,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,86,5.733333333,101,11,0,0,2,1,0,1,8,0,0,15,28,1,1,FALSE,4404,225,39,498,40393,2853,21,1
0,0,0,0,0,1,0,0,2,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,125,8.333333333,140,20,0,0,0,2,0,1,13,0,0,15,27,0,0,FALSE,22281,16,20,2345,216954,553,23,1
0,0,0,0,0,1,0,0,2,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,125,8.333333333,140,18,0,0,0,2,0,1,13,0,0,15,28,1,1,FALSE,22281,16,20,2345,216955,553,23,1
0,0,0,1,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79,7.181818182,91,6,0,0,2,1,0,1,7,0,0,11,28,0,0,FALSE,87,122,1,17,606,3074,19,1
0,2,0,9,0,0,0,1,29,35,5,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,251,13.21052632,270,13,1,0,0,2,0,1,11,0,0,19,28,0,1,FALSE,2846,109,44,31,31548,2267,92,1
1,0,0,0,0,2,1,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,8.642857143,135,21,0,0,4,2,0,1,16,0,0,14,29,1,1,FALSE,20,31,0,0,18,70,73,1
2,1,0,0,0,1,0,0,2,5,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,125,6.944444444,143,14,0,0,0,2,0,1,13,0,0,18,27,0,0,FALSE,1660,1815,52,10,525555,3762,84,1
0,1,0,1,0,3,0,0,7,1,1,1,0,0,0,0,0,0,2,0,0,0,2,0,1,0,2,1,1,124,6.888888889,142,18,0,0,0,2,0,1,11,1,0,18,27,0,0,FALSE,1660,1815,52,10,525555,3762,83,1
0,0,0,2,0,0,0,0,2,4,2,3,1,0,1,0,0,1,0,2,1,0,2,0,2,1,0,0,0,95,6.333333333,109,11,0,0,2,1,0,1,7,1,0,15,27,0,0,FALSE,4405,225,39,498,40399,2853,21,1
0,1,0,0,0,2,0,0,4,2,3,0,0,0,1,1,0,0,1,1,2,1,1,0,1,1,1,2,1,124,7.294117647,141,10,0,0,0,2,0,1,14,0,0,17,26,0,0,FALSE,1659,1815,52,10,525872,3762,86,1
0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,14.57142857,108,16,0,0,3,2,0,1,13,1,0,7,27,0,0,FALSE,61,14,1,0,7406,352,16,1
1,0,0,0,0,0,2,0,2,5,3,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,123,6.833333333,140,18,0,0,3,1,0,1,9,0,0,18,27,0,0,FALSE,4411,225,39,498,40437,2853,21,1
1,0,0,0,0,0,2,0,2,5,3,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,123,6.833333333,140,14,0,0,3,1,0,1,9,0,0,18,27,4,8,FALSE,480094,262,780,3610,343611,3738,21,1
1,0,0,0,0,0,2,0,2,5,3,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,123,6.833333333,140,18,0,0,3,1,0,1,9,0,0,18,27,0,0,FALSE,825,1487,15,3841,16075,3612,21,1
0,0,0,0,0,1,0,0,2,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,125,8.333333333,140,19,0,0,0,2,0,1,13,0,0,15,26,0,0,FALSE,22251,16,20,2343,217214,553,23,1
0,0,0,1,0,1,0,0,3,4,1,1,1,0,3,0,0,0,0,0,1,0,0,1,1,1,0,0,0,114,7.125,131,15,1,0,2,1,0,1,8,0,0,16,26,1,1,FALSE,4413,225,39,498,40439,2853,20,1
0,0,0,1,0,2,2,0,3,3,2,2,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,63,7.411764706,142,12,0,0,0,3,0,2,14,1,0,17,26,0,0,FALSE,9235,156,29,3,193565,3999,18,1
0,0,0,3,0,0,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,76,8.444444444,84,12,0,0,1,1,0,1,6,0,0,9,25,1,2,FALSE,4418,225,39,498,40487,2853,21,1
0,0,0,0,0,1,0,0,2,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,125,8.333333333,140,17,0,0,0,2,0,1,13,0,0,15,25,0,0,FALSE,22207,16,20,2346,217559,553,23,1
0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,14.57142857,108,20,0,0,3,2,0,1,13,1,0,7,26,0,0,FALSE,62,14,1,0,7472,352,16,1
0,0,0,1,0,0,0,0,0,2,2,1,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,0,0,72,8,80,9,0,0,2,1,0,1,7,0,0,9,26,0,0,FALSE,4418,225,39,498,40489,2853,21,1
2,0,0,0,0,0,2,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42.5,5.666666667,99,21,0,0,0,2,0,2,9,1,0,15,25,0,0,FALSE,1447,1628,5,2,3310,3351,21,1
1,0,0,0,0,1,0,0,7,3,1,1,0,0,0,1,0,0,1,0,0,0,1,0,2,0,2,0,0,126,7,144,11,0,0,0,2,0,1,12,0,0,18,25,0,0,FALSE,1659,1815,52,10,526464,3762,83,1
0,0,0,1,0,2,0,0,4,1,0,2,2,0,2,1,0,0,0,0,0,1,1,0,1,1,1,1,0,125,6.944444444,142,10,0,0,0,2,0,1,12,0,0,18,25,0,0,TRUE,10183,4254,548,5230,87742,4910,21,1
0,0,0,1,0,0,0,0,0,8,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,7,104,17,0,0,0,1,0,1,6,0,0,13,23,6,6,FALSE,6233,6227,1,112803,130546,2007,182,1
0,0,0,0,0,1,1,0,6,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,127,8.466666667,142,11,0,0,0,2,0,1,13,0,0,15,23,0,0,FALSE,1661,1815,52,10,526802,3762,79,1
0,0,0,0,0,2,1,0,4,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,1,52,6.117647059,123,10,0,0,0,2,0,2,8,2,0,17,23,0,0,FALSE,1675,1478,1,1388,6453,2645,107,1
0,0,0,0,0,2,0,0,5,0,2,2,0,0,1,1,0,0,0,0,0,1,0,0,1,2,0,0,1,96,6.4,109,12,0,0,0,1,0,1,7,2,0,15,23,0,0,FALSE,2467,272,2,634,5557,3709,31,1
0,0,0,2,0,0,1,1,2,2,5,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,111,5.842105263,129,18,0,0,1,1,1,1,7,1,0,19,19,24,87,TRUE,372781,1110,1794,1494,94396,4507,21,1
0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,14.57142857,108,19,0,0,3,2,0,1,13,1,0,7,20,0,0,FALSE,62,14,1,0,7808,352,16,1
0,0,0,0,0,1,0,0,2,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,125,8.333333333,140,18,0,0,0,2,0,1,13,0,0,15,20,0,0,FALSE,22422,20,22,2368,219213,553,23,1
0,0,0,1,0,0,0,0,3,2,2,2,1,0,2,1,0,2,0,0,0,0,1,1,1,1,1,0,0,100,5.882352941,116,7,1,0,2,1,0,1,8,0,0,17,19,1,1,FALSE,4457,226,39,499,40733,2853,21,1
0,1,0,0,0,0,2,0,5,18,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,103,15.84615385,218,7,1,1,2,4,0,2,13,0,0,13,20,0,0,FALSE,253,46,0,2,9372,1012,89,1
0,0,0,0,0,1,0,0,7,0,2,5,0,0,1,0,0,0,0,0,2,0,1,1,1,3,0,0,0,123,6.473684211,142,16,0,0,0,2,0,1,12,2,0,19,18,0,0,FALSE,1666,1815,52,10,528371,3762,99,1
0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,14.57142857,108,15,0,0,3,2,0,1,13,1,0,7,19,0,0,FALSE,62,14,1,0,7852,352,16,1
0,0,0,1,0,1,0,0,3,2,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,133,10.23076923,145,20,0,0,2,2,0,1,15,2,0,13,18,0,1,FALSE,16,33,1,2,47,175,29,1
0,0,0,1,0,1,0,0,3,2,2,2,0,0,2,1,0,0,1,2,1,1,2,0,2,1,1,1,0,98,6.125,112,9,0,0,0,1,0,1,6,0,0,16,18,3,2,TRUE,456125,600,760,1139,241208,4434,119,1
0,0,0,0,0,1,0,0,2,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,125,8.333333333,140,17,0,0,0,2,0,1,13,0,0,15,18,0,0,FALSE,22375,19,21,2373,219658,553,23,1
0,0,0,0,0,0,0,0,2,3,3,2,0,0,1,0,0,1,0,0,2,0,0,2,0,2,0,0,2,63,7.875,142,9,0,0,1,2,1,2,13,0,0,16,18,0,1,FALSE,241,53,7,65,716,3976,19,1
1,1,0,4,0,1,0,0,13,12,1,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,93.5,13.35714286,203,6,2,0,4,4,0,2,13,0,0,14,18,0,0,FALSE,22036,100,87,5175,1678,623,127,1
0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,9.555555556,93,17,0,0,0,1,0,1,6,1,0,9,12,0,1,FALSE,19585,186,26,2712,50338,2315,103,1
0,0,0,1,0,1,0,0,2,2,1,2,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,75,6.818181818,84,9,0,0,0,1,0,1,6,1,0,11,12,0,1,TRUE,456537,601,758,1139,241577,4434,94,1
1,0,0,1,0,0,0,0,1,9,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,91,5.6875,106,13,0,0,0,1,0,1,7,0,0,16,12,0,0,FALSE,2088,4619,43,35822,66865,4064,79,1
1,0,0,1,0,0,0,0,1,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,79,7.181818182,88,18,0,0,0,1,0,1,7,1,0,11,12,0,0,FALSE,321,841,1,4,1682,1690,93,1
0,0,2,0,0,4,0,0,4,1,3,4,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,122,6.1,142,9,0,0,0,2,0,1,13,0,0,20,12,0,0,FALSE,1667,1815,52,10,530538,3762,76,1
0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,1,1,0,1,1,1,2,1,1,1,1,1,1,77,6.416666667,88,15,0,0,2,1,0,1,8,1,0,12,12,0,4,TRUE,136985,1388,808,2502,28063,4298,16,1
0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,1,0,1,1,1,2,1,1,1,1,1,1,86,6.615384615,98,10,1,0,2,1,0,1,8,1,0,13,12,1,6,TRUE,136985,1388,808,2502,28063,4298,16,1
1,0,0,0,0,0,0,0,3,3,3,2,2,0,2,0,0,0,0,0,0,0,2,0,1,1,1,1,0,102,7.285714286,114,8,0,0,0,1,0,1,6,0,0,14,11,0,2,TRUE,456566,601,758,1139,241607,4434,129,1
0,0,0,1,0,1,0,0,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,6.909090909,86,10,0,0,1,1,0,1,7,0,0,11,11,0,0,FALSE,822,1486,15,3870,16188,3612,21,1
0,0,0,0,0,1,0,0,1,8,2,1,0,0,0,3,0,1,0,0,2,0,0,1,0,3,0,1,1,115,5.476190476,135,39,0,0,0,1,0,1,16,9,0,21,9,0,0,FALSE,129,1541,5,6599,4241,4292,21,1
0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,14.57142857,108,17,0,0,3,2,0,1,13,1,0,7,9,0,0,FALSE,63,14,1,0,8408,352,16,1
0,0,0,0,0,1,1,0,2,2,3,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,125,6.944444444,142,33,0,0,0,2,0,1,14,5,0,18,39,0,1,FALSE,1959,2168,33,527,43210,4057,23,1
1,0,0,0,0,2,0,0,4,2,2,0,0,0,0,0,0,0,1,1,1,0,0,1,1,4,0,1,2,121,9.307692308,133,9,0,0,0,2,0,1,10,0,0,13,39,0,0,FALSE,3157,2080,763,4431,53243,2431,28,1
0,0,0,1,0,1,0,0,2,3,1,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,117,10.63636364,129,16,0,0,2,3,0,1,13,1,0,11,39,0,1,FALSE,121155,805,411,479,284393,3928,113,1
0,0,0,0,0,1,0,0,2,5,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,6.375,117,17,0,0,2,2,0,1,10,2,0,16,39,4,6,TRUE,2260225,557,3842,3009,318475,4138,24,1
0,0,0,1,0,1,0,0,3,2,4,3,0,0,2,0,1,0,0,0,1,0,1,0,1,1,1,0,1,117,6.882352941,134,9,0,0,2,2,0,1,8,0,0,17,39,0,2,TRUE,329302,271,2255,4354,263361,4165,22,1
0,0,0,1,0,2,1,0,5,1,1,2,0,0,2,0,0,0,0,1,0,1,1,0,1,0,1,0,0,139,9.266666667,155,16,0,0,0,2,0,1,13,0,1,15,39,0,0,FALSE,3157,2080,763,4431,53243,2431,28,1
0,0,0,0,0,2,2,0,2,0,4,2,0,0,3,0,0,0,0,0,0,0,1,0,1,0,1,1,0,61,5.80952381,143,20,0,0,5,2,0,2,11,2,0,21,39,0,0,FALSE,2576,360,26,13753,6871,1839,109,1
2,0,0,0,0,1,2,0,1,3,4,2,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,120,7.058823529,139,22,0,0,1,2,0,1,12,1,0,17,39,0,0,FALSE,238,0,1,3,4088,213,36,1
0,1,0,0,0,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,89,8.090909091,102,10,0,0,3,1,0,1,8,2,0,11,39,1,4,TRUE,1197777,231,3511,812,249688,4437,22,1
0,0,0,0,0,0,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,87,8.7,96,16,0,0,2,1,0,1,7,1,0,10,39,0,1,FALSE,17607,13896,256,32086,29668,2091,22,1
0,0,0,1,0,1,0,0,1,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,56,8,126,24,0,0,4,3,0,2,16,4,0,14,39,0,0,FALSE,812,264,20,18,2254,2781,24,1
0,1,0,0,0,0,0,0,3,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,68,7.555555556,76,11,0,0,1,1,0,1,6,1,0,9,39,1,3,TRUE,5078949,769,7367,5394,785773,4324,22,1
0,0,0,0,0,1,2,1,1,2,2,1,0,0,0,0,1,1,0,0,1,0,0,1,0,2,0,1,1,120,7.5,135,11,1,0,2,2,1,1,14,0,0,16,39,5,5,TRUE,307549,1042,2177,1923,80649,4397,22,1
0,0,0,1,0,0,0,0,1,4,0,1,0,0,0,2,0,0,0,2,2,2,2,0,2,0,2,2,0,105,7,120,8,0,0,4,1,0,1,10,0,0,15,39,0,0,FALSE,50274,47569,55,9776,45619,650,22,1
0,0,0,1,0,1,1,0,2,3,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,123,8.2,137,19,0,0,0,2,0,1,13,2,0,15,39,0,0,FALSE,23889,10045,521,3528,102523,4647,24,1
0,0,0,0,0,0,1,0,3,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,38.33333333,6.388888889,132,19,0,1,6,2,0,3,16,1,0,18,39,0,0,FALSE,3209,28,13,104,30259,3490,22,1
0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,75,10.71428571,81,14,0,0,3,1,0,1,9,2,0,7,39,0,0,FALSE,10322,5550,3662,27510,433330,4537,24,1
1,0,0,0,0,3,0,0,1,2,3,0,1,0,2,0,0,1,0,2,1,0,0,0,2,1,0,0,0,57,7.125,133,17,1,0,1,5,0,2,13,1,1,16,39,1,1,FALSE,3571,4680,1,441727,430110,2447,125,1
0,0,0,2,0,0,0,0,3,4,3,1,0,0,2,0,1,0,1,0,2,0,1,0,2,2,0,0,1,125,7.8125,143,18,0,0,0,2,0,1,11,1,0,16,39,0,0,FALSE,3320,3415,17,18562,53654,4362,24,1
0,0,0,1,0,1,0,0,2,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,128,8.533333333,142,21,0,0,1,2,0,1,16,1,0,15,38,3,3,FALSE,38482,951,461,2691,8269,3986,24,1
1,0,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,65,5.909090909,77,6,1,0,2,1,0,1,8,0,0,11,38,0,0,FALSE,2511,1048,33,6165,33997,774,24,1
0,1,0,0,0,0,0,0,2,3,0,2,0,0,0,7,0,0,0,1,1,1,2,0,2,0,2,1,0,104,6.117647059,120,12,1,0,1,2,0,1,11,0,0,17,38,0,0,FALSE,9036,1636,114,49,106743,2590,24,1
0,2,0,0,0,0,0,0,1,2,1,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,91,6.066666667,105,26,2,0,4,1,0,1,10,5,0,15,38,0,0,FALSE,4247,2204,90,313,158569,2379,24,1
0,1,0,0,0,1,0,0,3,4,1,2,0,0,0,4,0,0,0,1,2,1,1,0,1,0,1,1,0,51,6,118,17,0,0,1,2,0,2,9,3,0,17,38,0,0,FALSE,2989,2910,85,1165,8043,2503,24,1
0,0,0,2,0,1,0,0,2,2,2,3,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,0,0,58.5,6.157894737,135,11,0,0,1,2,0,2,9,1,0,19,38,3,14,TRUE,1388696,1265,14781,3641,432215,4046,24,1
0,3,0,0,0,0,0,0,1,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.66666667,6.5,123,21,0,0,2,3,0,3,10,2,0,16,38,0,0,FALSE,706,712,12,5113,10294,2684,159,1
0,1,0,0,0,0,0,0,4,3,2,3,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,112,8.615384615,125,13,1,0,1,2,0,1,11,0,0,13,38,0,0,TRUE,88854,4,183,176,75898,2916,19,1
0,0,0,2,0,0,0,0,2,4,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,110,6.470588235,126,17,0,0,4,1,0,1,9,2,0,17,38,0,0,FALSE,1569,2236,43,23279,624749,3936,24,1
0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,93,9.3,102,15,0,0,2,1,0,1,9,1,0,10,38,1,0,FALSE,22094,22507,600,1214,23615,4257,24,1
0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1,1,94,8.545454545,105,14,0,0,2,2,0,1,8,0,0,11,38,0,0,FALSE,952,1730,67,6270,15706,3617,164,1
1,0,0,2,0,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,104,8,116,23,0,0,2,2,0,1,12,3,1,13,38,3,0,TRUE,51035,1965,1016,3302,15953,3728,24,1
0,0,0,2,0,1,0,0,5,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,129,8.0625,145,30,0,0,2,2,0,1,13,2,0,16,38,0,2,FALSE,121168,805,411,479,284467,3928,121,1
0,0,0,0,0,4,0,0,4,0,1,2,0,0,2,0,0,0,0,1,1,1,3,1,3,1,3,1,1,127,7.9375,142,11,0,0,0,2,0,1,10,0,0,16,38,0,0,FALSE,3159,2081,763,4432,53299,2431,28,1
0,0,0,2,0,0,0,0,3,4,3,1,0,0,2,0,1,0,1,0,2,0,1,0,2,2,0,0,1,125,7.8125,143,18,0,0,0,2,0,1,11,1,0,16,38,7,1,FALSE,23470,23782,101,35185,138963,3135,24,1
1,0,0,0,0,1,0,0,2,3,1,1,1,0,1,4,0,0,0,0,0,0,1,0,1,0,1,0,0,101,8.416666667,113,15,1,0,1,2,0,1,11,0,0,12,38,0,0,TRUE,88854,4,183,176,75898,2916,19,1
0,0,0,0,0,0,0,0,4,3,1,2,0,0,1,0,0,0,0,2,0,0,2,0,3,0,1,0,0,132,8.8,148,16,0,0,0,2,0,1,12,0,2,15,39,0,0,FALSE,3159,2081,763,4432,53299,2431,28,1
0,1,0,0,0,2,0,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132,8.8,149,17,0,0,0,2,0,1,12,1,2,15,39,0,0,FALSE,3159,2081,763,4432,53299,2431,28,1
1,0,0,1,0,0,0,0,2,8,1,2,0,0,0,0,1,0,0,1,1,0,1,1,2,2,2,3,1,123,8.2,139,35,0,0,0,2,0,1,14,3,0,15,39,0,0,FALSE,5374,603,257,3471,49795,4386,28,1
0,0,0,1,0,1,0,0,3,3,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,6.9375,126,12,0,0,2,1,0,1,7,0,0,16,39,0,0,FALSE,126,24,2,146,2249,164,127,1
1,0,0,0,0,0,1,0,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,109,9.083333333,121,21,1,0,2,2,0,1,13,2,1,12,39,1,0,FALSE,139,147,1,357,4089,4028,98,1
0,0,0,0,0,0,1,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,126,7.875,141,15,2,0,2,2,0,1,14,1,0,16,39,0,0,FALSE,259619,992,844,156,305513,4079,25,1
1,0,0,0,0,1,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,129,9.214285714,142,20,0,0,3,2,0,1,17,1,0,14,39,1,1,FALSE,1218,151,83,75,9963,4392,24,1
